time,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9
0.6060000000000004,0.3491722814460287,-3.3784578303512864,3.0925262150810378,1.6728953474726262,0.17881666705927998,0.15988710083350557,6.928033928563032,-1.722033389292287,0.545898310520069,0.6777202672970399
0.6070000000000004,0.3491114599884415,-3.344928728851513,3.1318128973130603,1.5743664827499364,0.19044492031217192,0.16172545794324586,6.913628972904777,-1.6972962363367832,0.510609669485292,0.6576707558104704
0.6080000000000004,0.37315508064278485,-3.3650198768222537,3.1813394905504806,1.4651854787555574,0.21021631983980754,0.10466574481736185,6.989827325692941,-1.7218631776971818,0.5995186480664314,0.7792464993963046
0.6090000000000004,0.3825048216631075,-3.3472877361351867,3.22075778242007,1.3655927822150813,0.22325553637319603,0.10135993468395374,6.977026697173079,-1.7040668046005578,0.5764106423732773,0.765249236637336
0.6100000000000004,0.39023689850636706,-3.3293128055622727,3.2582866776403976,1.2707450577937092,0.23224690253505265,0.0990825249830399,6.962257975651997,-1.6849961647396605,0.5507413856378324,0.7507438732026042
0.6110000000000004,0.5148803610271496,-3.109666441074856,3.0883701747077077,1.6624160388451852,0.07314827288447223,0.0653990818712211,6.891517245860917,-1.9824402341339125,0.08311598636873595,0.6157789484051807
0.6120000000000004,0.5191182736682154,-3.0875800494583543,3.1238091623426087,1.571664252328133,0.08358949866634288,0.06496514808727336,6.873429244834005,-1.9590283098684305,0.05691566159239167,0.6018388978203456
0.6130000000000004,0.5233198469842374,-3.0658427603177976,3.1571982177973856,1.484243024200655,0.09357025252766019,0.06552136856190605,6.852461103685889,-1.9346745078355796,0.02918552482350653,0.5875247693118972
0.6140000000000004,0.5275102890525458,-3.0444742279394985,3.1884914017262576,1.4000962216124768,0.10302259682629838,0.06704550077833533,6.828550191426179,-1.9094940331217494,3.403349553779411e-05,0.5728544041174044
0.6150000000000004,0.5316870872325079,-3.023472739847453,3.2176168342652907,1.3193238024106024,0.11193306060982636,0.06950682121204423,6.801722874363144,-1.8835615544636968,-0.030441242908243252,0.5578457601526344
0.6160000000000004,0.5358445187268435,-3.0028235980207025,3.2445027582132453,1.242027112051719,0.12029484529140783,0.07287121370269653,6.772014423552758,-1.856947549510136,-0.062142056370156795,0.5425168555198443
0.6170000000000004,0.5399753436011531,-2.9825097189814387,3.269082537397111,1.1682998548396293,0.12810413291993542,0.07710194989477319,6.739463576984285,-1.8297215354776113,-0.09496880778291855,0.5268857487226514
0.6180000000000004,0.5440711389626057,-2.9625120218558196,3.2912953105265443,1.0982268786221607,0.13535859056968116,0.0821599241459973,6.704111964750798,-1.8019522676817636,-0.12882074089051312,0.5109705236172547
0.6190000000000004,0.5481224162355338,-2.9428096413322,3.311086194202407,1.0318838713334135,0.14205708578270487,0.08800383296603786,6.666003885788227,-1.7737076794389801,-0.16359618317292063,0.4947892748724826
0.6200000000000004,0.5521186670041802,-2.92337997056934,3.3284063013757414,0.9693373765773717,0.1481997555942288,0.09459033651894241,6.625186217953171,-1.745054725382915,-0.19919280491548155,0.47836009371910077
0.6210000000000004,0.6937360717634,-3.00504747322017,2.8947927741825885,1.2441410072094876,0.008941247240498135,-0.023478468173719978,5.960001702808738,-1.9065561740912969,-0.9673231871391965,0.39415996667870257
0.6220000000000004,0.6964396759705073,-2.9832595536876676,2.913666521607145,1.1817000741810464,0.015676047510304547,-0.015014825092948804,5.918037581956138,-1.8786456233925315,-0.9946711087674096,0.37790315372401323
0.6230000000000004,0.6989248493645318,-2.9613280870351923,2.930790541945695,1.1222595875986299,0.0218894290180853,-0.005861978984298528,5.874031139716159,-1.8506690171093265,-1.0213557582755644,0.36148580244638073
0.6240000000000004,0.7011801163023728,-2.939236285356168,2.9461039440659897,1.0658901368828984,0.027622901701843422,0.003929645420715815,5.828024850626658,-1.822673179667182,-1.0473119765456973,0.3449255833867322
0.6250000000000004,0.7031974517006884,-2.916964879942423,2.9595605149801547,1.012648979806343,0.03288209021317265,0.0143094730193252,5.780064314614176,-1.7947054080983216,-1.0724775239903659,0.32824007847446557
0.6260000000000004,0.7495292547461119,-2.981365584367346,2.9878910192714003,0.950458678797169,0.04796753055880976,-0.12784048530661682,5.897324670298728,-1.8593519743959734,-0.914697645052693,0.5215841023236253
0.6270000000000004,0.7622754902202267,-2.9731057214682775,3.0004194495372247,0.8885941133724038,0.05232291923907548,-0.13376545011929936,5.859311061811347,-1.8459938963207159,-0.9150876344538035,0.5145746708336778
